             kx             ky    energy_plus   energy_minus
         -0.475          0.677         -3.703          5.277
         -0.475          0.697         -3.886          5.672
         -0.475          0.717         -4.067          6.082
         -0.475          0.737         -4.244          6.503
         -0.475          0.758         -4.417          6.933
         -0.475          0.778         -4.585          7.369
         -0.475          0.798         -4.746          7.807
         -0.475          0.818         -4.900          8.246
         -0.475          0.838         -5.047          8.682
         -0.475          0.859         -5.185          9.112
         -0.475          0.879         -5.316          9.534
         -0.475          0.899         -5.437          9.943
         -0.475          0.919         -5.551         10.338
         -0.475          0.939         -5.655         10.714
         -0.475          0.960         -5.750         11.070
         -0.475          0.980         -5.836         11.400
         -0.475          1.000         -5.913         11.704
  
         -0.455         -1.000         -5.818         11.331
         -0.455         -0.980         -5.741         11.037
         -0.455         -0.960         -5.656         10.717
         -0.455         -0.939         -5.561         10.373
         -0.455         -0.919         -5.457         10.009
