             kx             ky    energy_plus   energy_minus
         -0.859         -0.758         -4.324          6.839
         -0.859         -0.737         -4.146          6.405
         -0.859         -0.717         -3.963          5.978
         -0.859         -0.697         -3.776          5.562
         -0.859         -0.677         -3.586          5.160
         -0.859         -0.657         -3.395          4.774
         -0.859         -0.636         -3.206          4.407
         -0.859         -0.616         -3.020          4.064
         -0.859         -0.596         -2.841          3.747
         -0.859         -0.576         -2.674          3.461
         -0.859         -0.556         -2.522          3.211
         -0.859         -0.535         -2.391          3.001
         -0.859         -0.515         -2.286          2.838
         -0.859         -0.495         -2.212          2.724
         -0.859         -0.475         -2.172          2.664
         -0.859         -0.455         -2.167          2.657
         -0.859         -0.434         -2.196          2.700
         -0.859         -0.414         -2.255          2.790
         -0.859         -0.394         -2.338          2.919
         -0.859         -0.374         -2.441          3.080
         -0.859         -0.354         -2.556          3.267
         -0.859         -0.333         -2.681          3.472
         -0.859         -0.313         -2.809          3.691
         -0.859         -0.293         -2.938          3.917
         -0.859         -0.273         -3.065          4.147
